http://www.sfcta.org/sites/default/files/content/Planning/VanNess_BRT_EIR/Van%20Ness%20BRT%20Public%20Draft%20EIS-EIRBOOKMARKED.pdf,Van Ness and Turk,(extrapolated),x,17:00-18:00,,,,,,,,,,,,,280,280,280,280,
http://www.sfcta.org/sites/default/files/content/Planning/VanNess_BRT_EIR/Van%20Ness%20BRT%20Public%20Draft%20EIS-EIRBOOKMARKED.pdf,Van Ness and Golden Gate,(extrapolated),x,17:00-18:00,,,,,,,,,,,,,290,290,290,290,
http://www.sfcta.org/sites/default/files/content/Planning/VanNess_BRT_EIR/Van%20Ness%20BRT%20Public%20Draft%20EIS-EIRBOOKMARKED.pdf,Van Ness and McAllister,(extrapolated),x,17:00-18:00,,,,,,,,,,,,,300,300,300,300,
http://www.sfcta.org/sites/default/files/content/Planning/VanNess_BRT_EIR/Van%20Ness%20BRT%20Public%20Draft%20EIS-EIRBOOKMARKED.pdf,Van Ness and Grove,(extrapolated),x,17:00-18:00,,,,,,,,,,,,,467.5,467.5,467.5,467.5,
http://www.sfcta.org/sites/default/files/content/Planning/VanNess_BRT_EIR/Van%20Ness%20BRT%20Public%20Draft%20EIS-EIRBOOKMARKED.pdf,Van Ness and Hayes,(extrapolated),x,17:00-18:00,,,,,,,,,,,,,167.5,167.5,167.5,167.5,
http://www.sfcta.org/sites/default/files/content/Planning/VanNess_BRT_EIR/Van%20Ness%20BRT%20Public%20Draft%20EIS-EIRBOOKMARKED.pdf,Van Ness and Fell,(extrapolated),x,17:00-18:00,,,,,,,,,,,,,337.5,337.5,337.5,337.5,
http://www.sfcta.org/sites/default/files/content/Planning/VanNess_BRT_EIR/Van%20Ness%20BRT%20Public%20Draft%20EIS-EIRBOOKMARKED.pdf,Van Ness and Oak,(extrapolated),x,17:00-18:00,,,,,,,,,,,,,217.5,217.5,217.5,217.5,
http://www.sfcta.org/sites/default/files/content/Planning/VanNess_BRT_EIR/Van%20Ness%20BRT%20Public%20Draft%20EIS-EIRBOOKMARKED.pdf,Van Ness and Market,(extrapolated),x,17:00-18:00,,,,,,,,,,,,,570,570,570,570,
http://www.sfcta.org/sites/default/files/content/Planning/VanNess_BRT_EIR/Van%20Ness%20BRT%20Public%20Draft%20EIS-EIRBOOKMARKED.pdf,South Van Ness and Mission,(extrapolated),x,17:00-18:00,,,,,,,,,,,,,220,220,220,220,
http://www.sfcta.org/sites/default/files/content/Planning/VanNess_BRT_EIR/Van%20Ness%20BRT%20Public%20Draft%20EIS-EIRBOOKMARKED.pdf,Mission and Duboce,(extrapolated),x,17:00-18:00,,,,,,,,,,,,,265,265,265,265,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Broadway and Grant,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,145.5,145.5,145.5,145.5,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Columbus and Broadway,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,438.25,438.25,438.25,438.25,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Columbus and Jackson,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,200,200,200,200,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Columbus and Stockton,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,542.75,542.75,542.75,542.75,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Columbus and Vallejo,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,240.25,240.25,240.25,240.25,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Grant and Jackson,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,707,707,707,707,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Kearny and Broadway,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,149,149,149,149,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Kearny and Clay,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,614.5,614.5,614.5,614.5,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Kearny and Jackson,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,335.75,335.75,335.75,335.75,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Mason and Washington,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,118,118,118,118,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Montgomery and Clay,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,506,506,506,506,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Powell and Broadway,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,337.5,337.5,337.5,337.5,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Powell and Pacific,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,349.5,349.5,349.5,349.5,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Powell and Washington,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,274.5,274.5,274.5,274.5,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Sacramento and Kearny,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,408,408,408,408,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Broadway,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,1943.75,1943.75,1943.75,1943.75,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Clay,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,979.5,979.5,979.5,979.5,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Jackson,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,1772.5,1772.5,1772.5,1772.5,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Pacific,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,1971,1971,1971,1971,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Sacramento,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,385.75,385.75,385.75,385.75,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Vallejo,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,875,875,875,875,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Washington,(extrapolated),x,10:00-12:00,,,,,,,,,,,,,1013.75,1013.75,1013.75,1013.75,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Broadway and Grant,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,182.5,182.5,182.5,182.5,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Columbus and Broadway,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,662.25,662.25,662.25,662.25,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Columbus and Jackson,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,209.75,209.75,209.75,209.75,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Columbus and Stockton,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,777,777,777,777,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Columbus and Vallejo,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,295,295,295,295,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Grant and Jackson,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,640.25,640.25,640.25,640.25,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Kearny and Broadway,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,268,268,268,268,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Kearny and Clay,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,609.25,609.25,609.25,609.25,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Kearny and Jackson,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,359.25,359.25,359.25,359.25,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Mason and Washington,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,171.25,171.25,171.25,171.25,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Montgomery and Clay,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,474.25,474.25,474.25,474.25,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Powell and Broadway,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,385,385,385,385,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Powell and Pacific,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,384,384,384,384,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Powell and Washington,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,360,360,360,360,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Sacramento and Kearny,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,426.25,426.25,426.25,426.25,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Broadway,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,1931.25,1931.25,1931.25,1931.25,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Clay,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,960.5,960.5,960.5,960.5,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Jackson,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,1698.75,1698.75,1698.75,1698.75,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Pacific,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,1788.25,1788.25,1788.25,1788.25,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Sacramento,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,403,403,403,403,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Vallejo,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,795.75,795.75,795.75,795.75,
http://sf.streetsblog.org/wp-content/upload1/ChinatownPedestrianNeedsAssessment_Final.pdf,Stockton and Washington,(extrapolated),x,15:00-17:00,,,,,,,,,,,,,1092.25,1092.25,1092.25,1092.25,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,3rd and Howard,(extrapolated),9/8/2009,17:00-18:00,,,,,,,,,,,,,346.75,346.75,346.75,346.75,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,4th and Market,(extrapolated),9/17/2009,17:00-18:00,,,,,,,,,,,,,2641.75,2641.75,2641.75,2641.75,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,6th and Market,(extrapolated),9/18/2009,16:30-17:30,,,,,,,,,,,,,779.5,779.5,779.5,779.5,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,6th and Mission,(extrapolated),9/16/2009,16:15-17:15,,,,,,,,,,,,,289,289,289,289,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,7th and Folsom,(extrapolated),9/17/2009,08:00-09:00,,,,,,,,,,,,,205,205,205,205,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,8th and Market,(extrapolated),9/17/2009,17:00-18:00,,,,,,,,,,,,,881,881,881,881,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,9th and Irving,(extrapolated),9/15/2009,08:00-09:00,,,,,,,,,,,,,170.5,170.5,170.5,170.5,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,16th and Mission,(extrapolated),9/15/2009,08:00-09:00,,,,,,,,,,,,,518.5,518.5,518.5,518.5,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,18th and Castro,(extrapolated),9/10/2009,17:00-18:00,,,,,,,,,,,,,211,211,211,211,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,19th Ave and Taraval,(extrapolated),9/9/2009,17:00-18:00,,,,,,,,,,,,,103,103,103,103,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,24th and Castro,(extrapolated),9/15/2009,16:15-17:15,,,,,,,,,,,,,170.75,170.75,170.75,170.75,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,25th Ave and Geary,(extrapolated),9/9/2009,07:45-08:45,,,,,,,,,,,,,118.25,118.25,118.25,118.25,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,34th Ave and Ulloa,(extrapolated),9/9/2009,07:15-08:15,,,,,,,,,,,,,6,6,6,6,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,Bayshore and Cortland,(extrapolated),9/16/2009,07:30-08:30,,,,,,,,,,,,,17.5,17.5,17.5,17.5,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,Beach and Hyde,(extrapolated),9/16/2009,16:15-17:15,,,,,,,,,,,,,556.5,556.5,556.5,556.5,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,Chestnut and Steiner,(extrapolated),9/15/2009,17:00-18:00,,,,,,,,,,,,,186.25,186.25,186.25,186.25,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,Divisadero and Geary,(extrapolated),9/10/2009,07:00-08:00,,,,,,,,,,,,,248.25,248.25,248.25,248.25,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,Embarcadero and Washington,(extrapolated),9/10/2009,17:00-18:00,,,,,,,,,,,,,142.5,142.5,142.5,142.5,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,Geary and Laguna,(extrapolated),9/16/2009,07:30-08:30,,,,,,,,,,,,,73.5,73.5,73.5,73.5,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,Geneva and Ocean,(extrapolated),9/10/2009,16:00-17:00,,,,,,,,,,,,,103.5,103.5,103.5,103.5,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,Golden Gate and Jones,(extrapolated),9/17/2009,08:00-09:00,,,,,,,,,,,,,162.5,162.5,162.5,162.5,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,Ingalls and Palou,(extrapolated),9/17/2009,16:00-17:00,,,,,,,,,,,,,8.25,8.25,8.25,8.25,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,JFK and Stanyan,(extrapolated),9/17/2009,17:00-18:00,,,,,,,,,,,,,109.5,109.5,109.5,109.5,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,Mission and Silver,(extrapolated),9/17/0209,16:15-17:15,,,,,,,,,,,,,182.5,182.5,182.5,182.5,
http://archives.sfmta.com/cms/rhomepd/documents/2009PedestrianCountReport4_16_10.pdf,Randall and San Jose,(extrapolated),9/16/2009,08:00-09:00,,,,,,,,,,,,,107.25,107.25,107.25,107.25,
http://www.sfcta.org/sites/default/files/content/Planning/ColumbusAvenue/FinalReport/SFCTA%20Columbus%20Ave%20Final%20Report_lo_res.pdf,Broadway and Grant,(extrapolated),6/2008,17:00-18:00,,,,,,,,,,,,,869,869,869,869,
http://www.sfcta.org/sites/default/files/content/Planning/ColumbusAvenue/FinalReport/SFCTA%20Columbus%20Ave%20Final%20Report_lo_res.pdf,Stockton and Green,(extrapolated),6/2008,17:00-18:00,,,,,,,,,,,,,1044,1044,1044,1044,
http://www.sfcta.org/sites/default/files/content/Planning/ColumbusAvenue/FinalReport/SFCTA%20Columbus%20Ave%20Final%20Report_lo_res.pdf,Union and Powell,(extrapolated),6/2008,17:00-18:00,,,,,,,,,,,,,495,495,495,495,
http://www.sfcta.org/sites/default/files/content/Planning/ColumbusAvenue/FinalReport/SFCTA%20Columbus%20Ave%20Final%20Report_lo_res.pdf,Filbert and Powell,(extrapolated),6/2008,17:00-18:00,,,,,,,,,,,,,491.5,491.5,491.5,491.5,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,3rd and Folsom,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,232.25,232.25,232.25,232.25,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,4th and Folsom,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,184.25,184.25,184.25,184.25,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,6th and Folsom,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,77,77,77,77,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,7th and Folsom,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,171.25,171.25,171.25,171.25,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,8th and Folsom,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,82,82,82,82,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,9th and Folsom,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,50,50,50,50,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,10th and Folsom,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,40.25,40.25,40.25,40.25,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,13th and Folsom,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,23,23,23,23,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,7th and Harrison,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,87.5,87.5,87.5,87.5,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,3rd and Bryant,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,142,142,142,142,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,4th and Bryant,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,128.75,128.75,128.75,128.75,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,5th and Bryant,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,96.25,96.25,96.25,96.25,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,6th and Bryant,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,58.75,58.75,58.75,58.75,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,7th and Bryant,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,54,54,54,54,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,8th and Bryant,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,55.25,55.25,55.25,55.25,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,9th and Bryant,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,43,43,43,43,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,10th and Bryant,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,50,50,50,50,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,11th and Bryant and Division,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,35.75,35.75,35.75,35.75,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,16th and Mission,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,100,100,100,100,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,16th and South Van Ness,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,87.5,87.5,87.5,87.5,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,16th and Folsom,(extrapolated),2010,08:00-09:00,,,,,,,,,,,,,62.5,62.5,62.5,62.5,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,3rd and Mission,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,529.5,529.5,529.5,529.5,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,4th and Mission,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,1366,1366,1366,1366,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,6th and Mission,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,389,389,389,389,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,7th and Mission,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,287.5,287.5,287.5,287.5,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,8th and Mission,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,243.5,243.5,243.5,243.5,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,9th and Mission,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,167.5,167.5,167.5,167.5,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,10th and Mission,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,108,108,108,108,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,3rd and Howard,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,466.5,466.5,466.5,466.5,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,4th and Howard,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,436.5,436.5,436.5,436.5,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,6th and Howard,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,162.75,162.75,162.75,162.75,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,7th and Howard,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,199.25,199.25,199.25,199.25,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,8th and Howard,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,160,160,160,160,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,9th and Howard,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,123,123,123,123,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,10th and Howard,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,51.25,51.25,51.25,51.25,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,13th and Howard and SVN,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,55.5,55.5,55.5,55.5,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,3rd and Folsom,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,278.25,278.25,278.25,278.25,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,4th and Folsom,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,277.75,277.75,277.75,277.75,
http://urbanecology.org/entrips/documents/Existing%20Conditions%20Report.pdf,6th and Folsom,(extrapolated),2010,17:00-18:00,,,,,,,,,,,,,88,88,88,88,
