sf/Ped volume - count database.txt,1ST at BUSH/BATTERY/MARKET,extrapolated,8/22/2006 / Tue,08:00-09:00,,,,,,,,,,,,,1375.25,1375.25,1375.25,1375.25,,,,,,
sf/Ped volume - count database.txt,1ST at BUSH/BATTERY/MARKET,extrapolated,8/22/2006 / Tue,12:00-13:00,,,,,,,,,,,,,1449.50,1449.50,1449.50,1449.50,,,,,,
sf/Ped volume - count database.txt,1ST at BUSH/BATTERY/MARKET,extrapolated,8/22/2006 / Tue,17:00-18:00,,,,,,,,,,,,,991.00,991.00,991.00,991.00,,,,,,
sf/Ped volume - count database.txt,1ST at HARRISON,extrapolated,Oct. 2002 / Thur,12:00-13:00,,,,,,,,,,,,,20.50,20.50,20.50,20.50,,,,,37.786068,-122.392937
sf/Ped volume - count database.txt,1ST at HARRISON,extrapolated,Oct. 2002 / Thur,17:00-18:00,,,,,,,,,,,,,16.00,16.00,16.00,16.00,,,,,37.786068,-122.392937
sf/Ped volume - count database.txt,1ST at MARKET,extrapolated,Oct. 2002 / Thur,12:00-13:00,,,,,,,,,,,,,243.75,243.75,243.75,243.75,,,,,37.791017,-122.399149
sf/Ped volume - count database.txt,1ST at MARKET,extrapolated,Oct. 2002 / Thur,17:00-18:00,,,,,,,,,,,,,972.00,972.00,972.00,972.00,,,,,37.791017,-122.399149
sf/Ped volume - count database.txt,2ND at BRANNAN,extrapolated,2/14/2006 / Tues.,08:00-09:00,,,,,,,,,,,,,97.75,97.75,97.75,97.75,,,,,37.781846,-122.392077
sf/Ped volume - count database.txt,2ND at BRANNAN,extrapolated,2/14/2006 / Tues.,17:00-18:00,,,,,,,,,,,,,110.75,110.75,110.75,110.75,,,,,37.781846,-122.392077
sf/Ped volume - count database.txt,2ND at BRYANT,extrapolated,2/14/2006 / Tues.,08:00-09:00,,,,,,,,,,,,,148.00,148.00,148.00,148.00,,,,,37.783078,-122.393618
sf/Ped volume - count database.txt,2ND at BRYANT,extrapolated,2/14/2006 / Tues.,17:00-18:00,,,,,,,,,,,,,165.25,165.25,165.25,165.25,,,,,37.783078,-122.393618
sf/Ped volume - count database.txt,2ND at FOLSOM,extrapolated,2/14/2006 / Tues.,08:00-09:00,,,,,,,,,,,,,413.25,413.25,413.25,413.25,,,,,37.785542,-122.396705
sf/Ped volume - count database.txt,2ND at FOLSOM,extrapolated,2/14/2006 / Tues.,17:00-18:00,,,,,,,,,,,,,412.25,412.25,412.25,412.25,,,,,37.785542,-122.396705
sf/Ped volume - count database.txt,2ND at HARRISON,extrapolated,2/14/2006 / Tues.,08:00-09:00,,,,,,,,,,,,,185.25,185.25,185.25,185.25,,,,,37.784311,-122.395161
sf/Ped volume - count database.txt,2ND at HARRISON,extrapolated,2/14/2006 / Tues.,17:00-18:00,,,,,,,,,,,,,208.00,208.00,208.00,208.00,,,,,37.784311,-122.395161
sf/Ped volume - count database.txt,2ND at HOWARD,extrapolated,2/14/2006 / Tues.,08:00-09:00,,,,,,,,,,,,,517.50,517.50,517.50,517.50,,,,,37.786779,-122.398257
sf/Ped volume - count database.txt,2ND at HOWARD,extrapolated,2/14/2006 / Tues.,17:00-18:00,,,,,,,,,,,,,536.75,536.75,536.75,536.75,,,,,37.786779,-122.398257
sf/Ped volume - count database.txt,2ND at MARKET,extrapolated,2/14/2006 / Tues.,08:00-09:00,,,,,,,,,,,,,834.00,834.00,834.00,834.00,,,,,37.789264,-122.401375
sf/Ped volume - count database.txt,2ND at MARKET,extrapolated,2/14/2006 / Tues.,17:00-18:00,,,,,,,,,,,,,1024.00,1024.00,1024.00,1024.00,,,,,37.789264,-122.401375
sf/Ped volume - count database.txt,2ND at MARKET,extrapolated,8/22/2006 / Tue,08:00-09:00,,,,,,,,,,,,,349.50,349.50,349.50,349.50,,,,,37.789264,-122.401375
sf/Ped volume - count database.txt,2ND at MARKET,extrapolated,8/22/2006 / Tue,12:00-13:00,,,,,,,,,,,,,719.50,719.50,719.50,719.50,,,,,37.789264,-122.401375
sf/Ped volume - count database.txt,2ND at MARKET,extrapolated,8/22/2006 / Tue,17:00-18:00,,,,,,,,,,,,,521.00,521.00,521.00,521.00,,,,,37.789264,-122.401375
sf/Ped volume - count database.txt,2ND at MISSION,extrapolated,2/14/2006 / Tues.,08:00-09:00,,,,,,,,,,,,,754.00,754.00,754.00,754.00,,,,,37.788007,-122.399798
sf/Ped volume - count database.txt,2ND at MISSION,extrapolated,2/14/2006 / Tues.,17:00-18:00,,,,,,,,,,,,,743.00,743.00,743.00,743.00,,,,,37.788007,-122.399798
sf/Ped volume - count database.txt,2ND at TOWNSEND,extrapolated,2/14/2006 / Tues.,08:00-09:00,,,,,,,,,,,,,74.50,74.50,74.50,74.50,,,,,37.780607,-122.390527
sf/Ped volume - count database.txt,2ND at TOWNSEND,extrapolated,2/14/2006 / Tues.,17:00-18:00,,,,,,,,,,,,,93.50,93.50,93.50,93.50,,,,,37.780607,-122.390527
sf/Ped volume - count database.txt,3RD at 16TH,extrapolated,8/2/2001 / Thur,17:00-18:00,,,,,,,,,,,,,11.75,11.75,11.75,11.75,,,,,37.766903,-122.389099
